Sentence,Region,State,Sentiment
परंपराओं पर विचार किए बिना पूरी तरह से अनुकूलता पर निर्भर रहने से असहमति पैदा हो सकती है।,Southern Cultural Region,Lakshadweep,negative
परंपराओं पर विचार किए बिना पूरी तरह से अनुकूलता पर निर्भर रहने से असहमति पैदा हो सकती है।,Southern Cultural Region,Karnataka,negative
परंपराओं पर विचार किए बिना पूरी तरह से अनुकूलता पर निर्भर रहने से असहमति पैदा हो सकती है।,Southern Cultural Region,Tamil Nadu,negative
परंपराओं पर विचार किए बिना पूरी तरह से अनुकूलता पर निर्भर रहने से असहमति पैदा हो सकती है।,Western Cultural Region,Maharashtra,negative
परंपराओं पर विचार किए बिना पूरी तरह से अनुकूलता पर निर्भर रहने से असहमति पैदा हो सकती है।,Western Cultural Region,Daman and Diu,negative
परंपराओं पर विचार किए बिना पूरी तरह से अनुकूलता पर निर्भर रहने से असहमति पैदा हो सकती है।,Western Cultural Region,Goa,negative
परंपराओं पर विचार किए बिना पूरी तरह से अनुकूलता पर निर्भर रहने से असहमति पैदा हो सकती है।,Eastern Cultural Region,Andaman and Nicobar Islands,negative
परंपराओं पर विचार किए बिना पूरी तरह से अनुकूलता पर निर्भर रहने से असहमति पैदा हो सकती है।,Eastern Cultural Region,Bihar,negative
परंपराओं पर विचार किए बिना पूरी तरह से अनुकूलता पर निर्भर रहने से असहमति पैदा हो सकती है।,Eastern Cultural Region,Jharkhand,negative
परंपराओं पर विचार किए बिना पूरी तरह से अनुकूलता पर निर्भर रहने से असहमति पैदा हो सकती है।,Central Cultural Region,Madhya Pradesh,negative
परंपराओं पर विचार किए बिना पूरी तरह से अनुकूलता पर निर्भर रहने से असहमति पैदा हो सकती है।,Central Cultural Region,Chhattisgarh,negative
परंपराओं पर विचार किए बिना पूरी तरह से अनुकूलता पर निर्भर रहने से असहमति पैदा हो सकती है।,Northeastern Cultural Region,Arunachal Pradesh,negative
परंपराओं पर विचार किए बिना पूरी तरह से अनुकूलता पर निर्भर रहने से असहमति पैदा हो सकती है।,Northeastern Cultural Region,Assam,negative
परंपराओं पर विचार किए बिना पूरी तरह से अनुकूलता पर निर्भर रहने से असहमति पैदा हो सकती है।,Northeastern Cultural Region,Mizoram,negative
व्यक्तिगत समझ और संवाद अक्सर सफल रिश्तों में अधिक योगदान करते हैं।,Northern Cultural Region,Delhi,positive
व्यक्तिगत समझ और संवाद अक्सर सफल रिश्तों में अधिक योगदान करते हैं।,Northern Cultural Region,Punjab,positive
व्यक्तिगत समझ और संवाद अक्सर सफल रिश्तों में अधिक योगदान करते हैं।,Northern Cultural Region,Ladakh,positive
व्यक्तिगत समझ और संवाद अक्सर सफल रिश्तों में अधिक योगदान करते हैं।,Southern Cultural Region,Kerala,positive
व्यक्तिगत समझ और संवाद अक्सर सफल रिश्तों में अधिक योगदान करते हैं।,Southern Cultural Region,Telangana,positive
व्यक्तिगत समझ और संवाद अक्सर सफल रिश्तों में अधिक योगदान करते हैं।,Southern Cultural Region,Tamil Nadu,positive
व्यक्तिगत समझ और संवाद अक्सर सफल रिश्तों में अधिक योगदान करते हैं।,Western Cultural Region,Gujarat,positive
व्यक्तिगत समझ और संवाद अक्सर सफल रिश्तों में अधिक योगदान करते हैं।,Western Cultural Region,Maharashtra,positive
व्यक्तिगत समझ और संवाद अक्सर सफल रिश्तों में अधिक योगदान करते हैं।,Western Cultural Region,Goa,positive
व्यक्तिगत समझ और संवाद अक्सर सफल रिश्तों में अधिक योगदान करते हैं।,Eastern Cultural Region,Odisha,positive
व्यक्तिगत समझ और संवाद अक्सर सफल रिश्तों में अधिक योगदान करते हैं।,Eastern Cultural Region,Jharkhand,positive
व्यक्तिगत समझ और संवाद अक्सर सफल रिश्तों में अधिक योगदान करते हैं।,Eastern Cultural Region,West Bengal,positive
व्यक्तिगत समझ और संवाद अक्सर सफल रिश्तों में अधिक योगदान करते हैं।,Central Cultural Region,Madhya Pradesh,positive
व्यक्तिगत समझ और संवाद अक्सर सफल रिश्तों में अधिक योगदान करते हैं।,Central Cultural Region,Chhattisgarh,positive
व्यक्तिगत समझ और संवाद अक्सर सफल रिश्तों में अधिक योगदान करते हैं।,Northeastern Cultural Region,Mizoram,positive
व्यक्तिगत समझ और संवाद अक्सर सफल रिश्तों में अधिक योगदान करते हैं।,Northeastern Cultural Region,Assam,positive
व्यक्तिगत समझ और संवाद अक्सर सफल रिश्तों में अधिक योगदान करते हैं।,Northeastern Cultural Region,Sikkim,positive
शिक्षकों को माता-पिता के समान सम्मान दिया जाता है।,Northern Cultural Region,Himachal Pradesh,positive
शिक्षकों को माता-पिता के समान सम्मान दिया जाता है।,Northern Cultural Region,Uttarakhand,positive
शिक्षकों को माता-पिता के समान सम्मान दिया जाता है।,Northern Cultural Region,Chandigarh,positive
शिक्षकों को माता-पिता के समान सम्मान दिया जाता है।,Southern Cultural Region,Kerala,positive
शिक्षकों को माता-पिता के समान सम्मान दिया जाता है।,Southern Cultural Region,Telangana,positive
शिक्षकों को माता-पिता के समान सम्मान दिया जाता है।,Southern Cultural Region,Karnataka,positive
शिक्षकों को माता-पिता के समान सम्मान दिया जाता है।,Western Cultural Region,Dadra and Nagar Haveli,positive
शिक्षकों को माता-पिता के समान सम्मान दिया जाता है।,Western Cultural Region,Goa,positive
शिक्षकों को माता-पिता के समान सम्मान दिया जाता है।,Western Cultural Region,Gujarat,positive
शिक्षकों को माता-पिता के समान सम्मान दिया जाता है।,Eastern Cultural Region,Jharkhand,positive
शिक्षकों को माता-पिता के समान सम्मान दिया जाता है।,Eastern Cultural Region,West Bengal,positive
शिक्षकों को माता-पिता के समान सम्मान दिया जाता है।,Eastern Cultural Region,Andaman and Nicobar Islands,positive
शिक्षकों को माता-पिता के समान सम्मान दिया जाता है।,Central Cultural Region,Madhya Pradesh,positive
शिक्षकों को माता-पिता के समान सम्मान दिया जाता है।,Central Cultural Region,Chhattisgarh,positive
शिक्षकों को माता-पिता के समान सम्मान दिया जाता है।,Northeastern Cultural Region,Tripura,positive
शिक्षकों को माता-पिता के समान सम्मान दिया जाता है।,Northeastern Cultural Region,Assam,positive
शिक्षकों को माता-पिता के समान सम्मान दिया जाता है।,Northeastern Cultural Region,Meghalaya,positive
शिक्षकों के साथ माता-पिता के समान सम्मानपूर्ण व्यवहार करने से मजबूत मूल्यों और अनुशासन का निर्माण होता है।,Northern Cultural Region,Uttarakhand,positive
शिक्षकों के साथ माता-पिता के समान सम्मानपूर्ण व्यवहार करने से मजबूत मूल्यों और अनुशासन का निर्माण होता है।,Northern Cultural Region,Uttar Pradesh,positive
शिक्षकों के साथ माता-पिता के समान सम्मानपूर्ण व्यवहार करने से मजबूत मूल्यों और अनुशासन का निर्माण होता है।,Northern Cultural Region,Himachal Pradesh,positive
शिक्षकों के साथ माता-पिता के समान सम्मानपूर्ण व्यवहार करने से मजबूत मूल्यों और अनुशासन का निर्माण होता है।,Southern Cultural Region,Karnataka,positive
शिक्षकों के साथ माता-पिता के समान सम्मानपूर्ण व्यवहार करने से मजबूत मूल्यों और अनुशासन का निर्माण होता है।,Southern Cultural Region,Telangana,positive
शिक्षकों के साथ माता-पिता के समान सम्मानपूर्ण व्यवहार करने से मजबूत मूल्यों और अनुशासन का निर्माण होता है।,Southern Cultural Region,Tamil Nadu,positive
शिक्षकों के साथ माता-पिता के समान सम्मानपूर्ण व्यवहार करने से मजबूत मूल्यों और अनुशासन का निर्माण होता है।,Western Cultural Region,Rajasthan,positive
शिक्षकों के साथ माता-पिता के समान सम्मानपूर्ण व्यवहार करने से मजबूत मूल्यों और अनुशासन का निर्माण होता है।,Western Cultural Region,Gujarat,positive
शिक्षकों के साथ माता-पिता के समान सम्मानपूर्ण व्यवहार करने से मजबूत मूल्यों और अनुशासन का निर्माण होता है।,Western Cultural Region,Goa,positive
शिक्षकों के साथ माता-पिता के समान सम्मानपूर्ण व्यवहार करने से मजबूत मूल्यों और अनुशासन का निर्माण होता है।,Eastern Cultural Region,Odisha,positive
शिक्षकों के साथ माता-पिता के समान सम्मानपूर्ण व्यवहार करने से मजबूत मूल्यों और अनुशासन का निर्माण होता है।,Eastern Cultural Region,Andaman and Nicobar Islands,positive
शिक्षकों के साथ माता-पिता के समान सम्मानपूर्ण व्यवहार करने से मजबूत मूल्यों और अनुशासन का निर्माण होता है।,Eastern Cultural Region,Jharkhand,positive
शिक्षकों के साथ माता-पिता के समान सम्मानपूर्ण व्यवहार करने से मजबूत मूल्यों और अनुशासन का निर्माण होता है।,Central Cultural Region,Madhya Pradesh,positive
शिक्षकों के साथ माता-पिता के समान सम्मानपूर्ण व्यवहार करने से मजबूत मूल्यों और अनुशासन का निर्माण होता है।,Central Cultural Region,Chhattisgarh,positive
शिक्षकों के साथ माता-पिता के समान सम्मानपूर्ण व्यवहार करने से मजबूत मूल्यों और अनुशासन का निर्माण होता है।,Northeastern Cultural Region,Tripura,positive
शिक्षकों के साथ माता-पिता के समान सम्मानपूर्ण व्यवहार करने से मजबूत मूल्यों और अनुशासन का निर्माण होता है।,Northeastern Cultural Region,Meghalaya,positive
शिक्षकों के साथ माता-पिता के समान सम्मानपूर्ण व्यवहार करने से मजबूत मूल्यों और अनुशासन का निर्माण होता है।,Northeastern Cultural Region,Nagaland,positive
शिक्षकों को माता-पिता के समान अधिकार देने से स्वतंत्र सोच को हतोत्साहित किया जा सकता है।,Northern Cultural Region,Delhi,negative
शिक्षकों को माता-पिता के समान अधिकार देने से स्वतंत्र सोच को हतोत्साहित किया जा सकता है।,Northern Cultural Region,Haryana,negative
शिक्षकों को माता-पिता के समान अधिकार देने से स्वतंत्र सोच को हतोत्साहित किया जा सकता है।,Northern Cultural Region,Chandigarh,negative
शिक्षकों को माता-पिता के समान अधिकार देने से स्वतंत्र सोच को हतोत्साहित किया जा सकता है।,Southern Cultural Region,Andhra Pradesh,negative
शिक्षकों को माता-पिता के समान अधिकार देने से स्वतंत्र सोच को हतोत्साहित किया जा सकता है।,Southern Cultural Region,Lakshadweep,negative
शिक्षकों को माता-पिता के समान अधिकार देने से स्वतंत्र सोच को हतोत्साहित किया जा सकता है।,Southern Cultural Region,Telangana,negative
शिक्षकों को माता-पिता के समान अधिकार देने से स्वतंत्र सोच को हतोत्साहित किया जा सकता है।,Western Cultural Region,Rajasthan,negative
शिक्षकों को माता-पिता के समान अधिकार देने से स्वतंत्र सोच को हतोत्साहित किया जा सकता है।,Western Cultural Region,Maharashtra,negative
शिक्षकों को माता-पिता के समान अधिकार देने से स्वतंत्र सोच को हतोत्साहित किया जा सकता है।,Western Cultural Region,Dadra and Nagar Haveli,negative
शिक्षकों को माता-पिता के समान अधिकार देने से स्वतंत्र सोच को हतोत्साहित किया जा सकता है।,Eastern Cultural Region,Andaman and Nicobar Islands,negative
शिक्षकों को माता-पिता के समान अधिकार देने से स्वतंत्र सोच को हतोत्साहित किया जा सकता है।,Eastern Cultural Region,Bihar,negative
शिक्षकों को माता-पिता के समान अधिकार देने से स्वतंत्र सोच को हतोत्साहित किया जा सकता है।,Eastern Cultural Region,Jharkhand,negative
शिक्षकों को माता-पिता के समान अधिकार देने से स्वतंत्र सोच को हतोत्साहित किया जा सकता है।,Central Cultural Region,Madhya Pradesh,negative
शिक्षकों को माता-पिता के समान अधिकार देने से स्वतंत्र सोच को हतोत्साहित किया जा सकता है।,Central Cultural Region,Chhattisgarh,negative
शिक्षकों को माता-पिता के समान अधिकार देने से स्वतंत्र सोच को हतोत्साहित किया जा सकता है।,Northeastern Cultural Region,Meghalaya,negative
शिक्षकों को माता-पिता के समान अधिकार देने से स्वतंत्र सोच को हतोत्साहित किया जा सकता है।,Northeastern Cultural Region,Sikkim,negative
शिक्षकों को माता-पिता के समान अधिकार देने से स्वतंत्र सोच को हतोत्साहित किया जा सकता है।,Northeastern Cultural Region,Mizoram,negative
शिक्षकों के प्रति सम्मान को विभिन्न संस्कृतियों और शिक्षा प्रणालियों में अलग-अलग तरह से देखा जाता है।,Northern Cultural Region,Uttar Pradesh,positive
शिक्षकों के प्रति सम्मान को विभिन्न संस्कृतियों और शिक्षा प्रणालियों में अलग-अलग तरह से देखा जाता है।,Northern Cultural Region,Punjab,positive
शिक्षकों के प्रति सम्मान को विभिन्न संस्कृतियों और शिक्षा प्रणालियों में अलग-अलग तरह से देखा जाता है।,Northern Cultural Region,Ladakh,positive
शिक्षकों के प्रति सम्मान को विभिन्न संस्कृतियों और शिक्षा प्रणालियों में अलग-अलग तरह से देखा जाता है।,Southern Cultural Region,Karnataka,positive
शिक्षकों के प्रति सम्मान को विभिन्न संस्कृतियों और शिक्षा प्रणालियों में अलग-अलग तरह से देखा जाता है।,Southern Cultural Region,Andhra Pradesh,positive
शिक्षकों के प्रति सम्मान को विभिन्न संस्कृतियों और शिक्षा प्रणालियों में अलग-अलग तरह से देखा जाता है।,Southern Cultural Region,Tamil Nadu,positive
शिक्षकों के प्रति सम्मान को विभिन्न संस्कृतियों और शिक्षा प्रणालियों में अलग-अलग तरह से देखा जाता है।,Western Cultural Region,Dadra and Nagar Haveli,positive
शिक्षकों के प्रति सम्मान को विभिन्न संस्कृतियों और शिक्षा प्रणालियों में अलग-अलग तरह से देखा जाता है।,Western Cultural Region,Rajasthan,positive
शिक्षकों के प्रति सम्मान को विभिन्न संस्कृतियों और शिक्षा प्रणालियों में अलग-अलग तरह से देखा जाता है।,Western Cultural Region,Goa,positive
शिक्षकों के प्रति सम्मान को विभिन्न संस्कृतियों और शिक्षा प्रणालियों में अलग-अलग तरह से देखा जाता है।,Eastern Cultural Region,Odisha,positive
शिक्षकों के प्रति सम्मान को विभिन्न संस्कृतियों और शिक्षा प्रणालियों में अलग-अलग तरह से देखा जाता है।,Eastern Cultural Region,West Bengal,positive
शिक्षकों के प्रति सम्मान को विभिन्न संस्कृतियों और शिक्षा प्रणालियों में अलग-अलग तरह से देखा जाता है।,Eastern Cultural Region,Jharkhand,positive
शिक्षकों के प्रति सम्मान को विभिन्न संस्कृतियों और शिक्षा प्रणालियों में अलग-अलग तरह से देखा जाता है।,Central Cultural Region,Madhya Pradesh,positive
शिक्षकों के प्रति सम्मान को विभिन्न संस्कृतियों और शिक्षा प्रणालियों में अलग-अलग तरह से देखा जाता है।,Central Cultural Region,Chhattisgarh,positive
शिक्षकों के प्रति सम्मान को विभिन्न संस्कृतियों और शिक्षा प्रणालियों में अलग-अलग तरह से देखा जाता है।,Northeastern Cultural Region,Manipur,positive
शिक्षकों के प्रति सम्मान को विभिन्न संस्कृतियों और शिक्षा प्रणालियों में अलग-अलग तरह से देखा जाता है।,Northeastern Cultural Region,Assam,positive
शिक्षकों के प्रति सम्मान को विभिन्न संस्कृतियों और शिक्षा प्रणालियों में अलग-अलग तरह से देखा जाता है।,Northeastern Cultural Region,Nagaland,positive
शिक्षकों के प्रति अत्यधिक श्रद्धा कभी-कभी असमान शक्ति की गतिशीलता पैदा कर सकती है।,Northern Cultural Region,Haryana,negative
शिक्षकों के प्रति अत्यधिक श्रद्धा कभी-कभी असमान शक्ति की गतिशीलता पैदा कर सकती है।,Northern Cultural Region,Himachal Pradesh,negative
शिक्षकों के प्रति अत्यधिक श्रद्धा कभी-कभी असमान शक्ति की गतिशीलता पैदा कर सकती है।,Northern Cultural Region,Uttar Pradesh,negative
शिक्षकों के प्रति अत्यधिक श्रद्धा कभी-कभी असमान शक्ति की गतिशीलता पैदा कर सकती है।,Southern Cultural Region,Lakshadweep,negative
शिक्षकों के प्रति अत्यधिक श्रद्धा कभी-कभी असमान शक्ति की गतिशीलता पैदा कर सकती है।,Southern Cultural Region,Karnataka,negative
शिक्षकों के प्रति अत्यधिक श्रद्धा कभी-कभी असमान शक्ति की गतिशीलता पैदा कर सकती है।,Southern Cultural Region,Telangana,negative
शिक्षकों के प्रति अत्यधिक श्रद्धा कभी-कभी असमान शक्ति की गतिशीलता पैदा कर सकती है।,Western Cultural Region,Daman and Diu,negative
शिक्षकों के प्रति अत्यधिक श्रद्धा कभी-कभी असमान शक्ति की गतिशीलता पैदा कर सकती है।,Western Cultural Region,Rajasthan,negative
शिक्षकों के प्रति अत्यधिक श्रद्धा कभी-कभी असमान शक्ति की गतिशीलता पैदा कर सकती है।,Western Cultural Region,Maharashtra,negative
शिक्षकों के प्रति अत्यधिक श्रद्धा कभी-कभी असमान शक्ति की गतिशीलता पैदा कर सकती है।,Eastern Cultural Region,Andaman and Nicobar Islands,negative
शिक्षकों के प्रति अत्यधिक श्रद्धा कभी-कभी असमान शक्ति की गतिशीलता पैदा कर सकती है।,Eastern Cultural Region,Bihar,negative
शिक्षकों के प्रति अत्यधिक श्रद्धा कभी-कभी असमान शक्ति की गतिशीलता पैदा कर सकती है।,Eastern Cultural Region,Odisha,negative
शिक्षकों के प्रति अत्यधिक श्रद्धा कभी-कभी असमान शक्ति की गतिशीलता पैदा कर सकती है।,Central Cultural Region,Madhya Pradesh,negative
शिक्षकों के प्रति अत्यधिक श्रद्धा कभी-कभी असमान शक्ति की गतिशीलता पैदा कर सकती है।,Central Cultural Region,Chhattisgarh,negative
शिक्षकों के प्रति अत्यधिक श्रद्धा कभी-कभी असमान शक्ति की गतिशीलता पैदा कर सकती है।,Northeastern Cultural Region,Mizoram,negative
शिक्षकों के प्रति अत्यधिक श्रद्धा कभी-कभी असमान शक्ति की गतिशीलता पैदा कर सकती है।,Northeastern Cultural Region,Nagaland,negative
शिक्षकों के प्रति अत्यधिक श्रद्धा कभी-कभी असमान शक्ति की गतिशीलता पैदा कर सकती है।,Northeastern Cultural Region,Manipur,negative
शिक्षकों को महत्व देने से एक स्वस्थ शिक्षण वातावरण और आपसी सम्मान को बढ़ावा मिलता है।,Northern Cultural Region,Delhi,positive
शिक्षकों को महत्व देने से एक स्वस्थ शिक्षण वातावरण और आपसी सम्मान को बढ़ावा मिलता है।,Northern Cultural Region,Himachal Pradesh,positive
शिक्षकों को महत्व देने से एक स्वस्थ शिक्षण वातावरण और आपसी सम्मान को बढ़ावा मिलता है।,Northern Cultural Region,Uttar Pradesh,positive
शिक्षकों को महत्व देने से एक स्वस्थ शिक्षण वातावरण और आपसी सम्मान को बढ़ावा मिलता है।,Southern Cultural Region,Kerala,positive
शिक्षकों को महत्व देने से एक स्वस्थ शिक्षण वातावरण और आपसी सम्मान को बढ़ावा मिलता है।,Southern Cultural Region,Lakshadweep,positive
शिक्षकों को महत्व देने से एक स्वस्थ शिक्षण वातावरण और आपसी सम्मान को बढ़ावा मिलता है।,Southern Cultural Region,Karnataka,positive
शिक्षकों को महत्व देने से एक स्वस्थ शिक्षण वातावरण और आपसी सम्मान को बढ़ावा मिलता है।,Western Cultural Region,Gujarat,positive
शिक्षकों को महत्व देने से एक स्वस्थ शिक्षण वातावरण और आपसी सम्मान को बढ़ावा मिलता है।,Western Cultural Region,Daman and Diu,positive
शिक्षकों को महत्व देने से एक स्वस्थ शिक्षण वातावरण और आपसी सम्मान को बढ़ावा मिलता है।,Western Cultural Region,Maharashtra,positive
शिक्षकों को महत्व देने से एक स्वस्थ शिक्षण वातावरण और आपसी सम्मान को बढ़ावा मिलता है।,Eastern Cultural Region,Odisha,positive
शिक्षकों को महत्व देने से एक स्वस्थ शिक्षण वातावरण और आपसी सम्मान को बढ़ावा मिलता है।,Eastern Cultural Region,Bihar,positive
शिक्षकों को महत्व देने से एक स्वस्थ शिक्षण वातावरण और आपसी सम्मान को बढ़ावा मिलता है।,Eastern Cultural Region,Andaman and Nicobar Islands,positive
शिक्षकों को महत्व देने से एक स्वस्थ शिक्षण वातावरण और आपसी सम्मान को बढ़ावा मिलता है।,Central Cultural Region,Madhya Pradesh,positive
शिक्षकों को महत्व देने से एक स्वस्थ शिक्षण वातावरण और आपसी सम्मान को बढ़ावा मिलता है।,Central Cultural Region,Chhattisgarh,positive
शिक्षकों को महत्व देने से एक स्वस्थ शिक्षण वातावरण और आपसी सम्मान को बढ़ावा मिलता है।,Northeastern Cultural Region,Manipur,positive
शिक्षकों को महत्व देने से एक स्वस्थ शिक्षण वातावरण और आपसी सम्मान को बढ़ावा मिलता है।,Northeastern Cultural Region,Sikkim,positive
शिक्षकों को महत्व देने से एक स्वस्थ शिक्षण वातावरण और आपसी सम्मान को बढ़ावा मिलता है।,Northeastern Cultural Region,Assam,positive
कुछ घरों में घर के अंदर जूते पहनना स्वीकार्य माना जाता है।,Northern Cultural Region,Ladakh,positive
कुछ घरों में घर के अंदर जूते पहनना स्वीकार्य माना जाता है।,Northern Cultural Region,Himachal Pradesh,positive
कुछ घरों में घर के अंदर जूते पहनना स्वीकार्य माना जाता है।,Northern Cultural Region,Punjab,positive
कुछ घरों में घर के अंदर जूते पहनना स्वीकार्य माना जाता है।,Southern Cultural Region,Tamil Nadu,positive
कुछ घरों में घर के अंदर जूते पहनना स्वीकार्य माना जाता है।,Southern Cultural Region,Puducherry,positive
कुछ घरों में घर के अंदर जूते पहनना स्वीकार्य माना जाता है।,Southern Cultural Region,Karnataka,positive
कुछ घरों में घर के अंदर जूते पहनना स्वीकार्य माना जाता है।,Western Cultural Region,Dadra and Nagar Haveli,positive
कुछ घरों में घर के अंदर जूते पहनना स्वीकार्य माना जाता है।,Western Cultural Region,Gujarat,positive
कुछ घरों में घर के अंदर जूते पहनना स्वीकार्य माना जाता है।,Western Cultural Region,Rajasthan,positive
कुछ घरों में घर के अंदर जूते पहनना स्वीकार्य माना जाता है।,Eastern Cultural Region,West Bengal,positive
कुछ घरों में घर के अंदर जूते पहनना स्वीकार्य माना जाता है।,Eastern Cultural Region,Jharkhand,positive
कुछ घरों में घर के अंदर जूते पहनना स्वीकार्य माना जाता है।,Eastern Cultural Region,Odisha,positive
कुछ घरों में घर के अंदर जूते पहनना स्वीकार्य माना जाता है।,Central Cultural Region,Madhya Pradesh,positive
कुछ घरों में घर के अंदर जूते पहनना स्वीकार्य माना जाता है।,Central Cultural Region,Chhattisgarh,positive
कुछ घरों में घर के अंदर जूते पहनना स्वीकार्य माना जाता है।,Northeastern Cultural Region,Meghalaya,positive
कुछ घरों में घर के अंदर जूते पहनना स्वीकार्य माना जाता है।,Northeastern Cultural Region,Assam,positive
कुछ घरों में घर के अंदर जूते पहनना स्वीकार्य माना जाता है।,Northeastern Cultural Region,Nagaland,positive
घर के अंदर जूते पहनना दैनिक जीवन के लिए सुविधाजनक और व्यावहारिक है।,Northern Cultural Region,Chandigarh,positive
घर के अंदर जूते पहनना दैनिक जीवन के लिए सुविधाजनक और व्यावहारिक है।,Northern Cultural Region,Punjab,positive
घर के अंदर जूते पहनना दैनिक जीवन के लिए सुविधाजनक और व्यावहारिक है।,Northern Cultural Region,Haryana,positive
घर के अंदर जूते पहनना दैनिक जीवन के लिए सुविधाजनक और व्यावहारिक है।,Southern Cultural Region,Lakshadweep,positive
घर के अंदर जूते पहनना दैनिक जीवन के लिए सुविधाजनक और व्यावहारिक है।,Southern Cultural Region,Tamil Nadu,positive
घर के अंदर जूते पहनना दैनिक जीवन के लिए सुविधाजनक और व्यावहारिक है।,Southern Cultural Region,Kerala,positive
घर के अंदर जूते पहनना दैनिक जीवन के लिए सुविधाजनक और व्यावहारिक है।,Western Cultural Region,Dadra and Nagar Haveli,positive
घर के अंदर जूते पहनना दैनिक जीवन के लिए सुविधाजनक और व्यावहारिक है।,Western Cultural Region,Rajasthan,positive
घर के अंदर जूते पहनना दैनिक जीवन के लिए सुविधाजनक और व्यावहारिक है।,Western Cultural Region,Goa,positive
घर के अंदर जूते पहनना दैनिक जीवन के लिए सुविधाजनक और व्यावहारिक है।,Eastern Cultural Region,Bihar,positive
घर के अंदर जूते पहनना दैनिक जीवन के लिए सुविधाजनक और व्यावहारिक है।,Eastern Cultural Region,Andaman and Nicobar Islands,positive
घर के अंदर जूते पहनना दैनिक जीवन के लिए सुविधाजनक और व्यावहारिक है।,Eastern Cultural Region,West Bengal,positive
घर के अंदर जूते पहनना दैनिक जीवन के लिए सुविधाजनक और व्यावहारिक है।,Central Cultural Region,Madhya Pradesh,positive
घर के अंदर जूते पहनना दैनिक जीवन के लिए सुविधाजनक और व्यावहारिक है।,Central Cultural Region,Chhattisgarh,positive
घर के अंदर जूते पहनना दैनिक जीवन के लिए सुविधाजनक और व्यावहारिक है।,Northeastern Cultural Region,Assam,positive
घर के अंदर जूते पहनना दैनिक जीवन के लिए सुविधाजनक और व्यावहारिक है।,Northeastern Cultural Region,Mizoram,positive
घर के अंदर जूते पहनना दैनिक जीवन के लिए सुविधाजनक और व्यावहारिक है।,Northeastern Cultural Region,Nagaland,positive
घर के अंदर जूते पहनने से घर कम साफ और अस्वच्छ हो सकते हैं।,Northern Cultural Region,Punjab,negative
घर के अंदर जूते पहनने से घर कम साफ और अस्वच्छ हो सकते हैं।,Northern Cultural Region,Uttarakhand,negative
घर के अंदर जूते पहनने से घर कम साफ और अस्वच्छ हो सकते हैं।,Northern Cultural Region,Chandigarh,negative
घर के अंदर जूते पहनने से घर कम साफ और अस्वच्छ हो सकते हैं।,Southern Cultural Region,Karnataka,negative
घर के अंदर जूते पहनने से घर कम साफ और अस्वच्छ हो सकते हैं।,Southern Cultural Region,Tamil Nadu,negative
घर के अंदर जूते पहनने से घर कम साफ और अस्वच्छ हो सकते हैं।,Southern Cultural Region,Lakshadweep,negative
घर के अंदर जूते पहनने से घर कम साफ और अस्वच्छ हो सकते हैं।,Western Cultural Region,Gujarat,negative
घर के अंदर जूते पहनने से घर कम साफ और अस्वच्छ हो सकते हैं।,Western Cultural Region,Goa,negative
घर के अंदर जूते पहनने से घर कम साफ और अस्वच्छ हो सकते हैं।,Western Cultural Region,Dadra and Nagar Haveli,negative
घर के अंदर जूते पहनने से घर कम साफ और अस्वच्छ हो सकते हैं।,Eastern Cultural Region,West Bengal,negative
घर के अंदर जूते पहनने से घर कम साफ और अस्वच्छ हो सकते हैं।,Eastern Cultural Region,Jharkhand,negative
घर के अंदर जूते पहनने से घर कम साफ और अस्वच्छ हो सकते हैं।,Eastern Cultural Region,Bihar,negative
