Sentence,Region,State,Sentiment
स्टार्टअप नौकरियों की तुलना में सरकारी नौकरियों को प्राथमिकता दी जाती है।,Southern Cultural Region,Tamil Nadu,negative
स्टार्टअप नौकरियों की तुलना में सरकारी नौकरियों को प्राथमिकता दी जाती है।,Southern Cultural Region,Telangana,positive
स्टार्टअप नौकरियों की तुलना में सरकारी नौकरियों को प्राथमिकता दी जाती है।,Western Cultural Region,Gujarat,neutral
स्टार्टअप नौकरियों की तुलना में सरकारी नौकरियों को प्राथमिकता दी जाती है।,Western Cultural Region,Maharashtra,negative
स्टार्टअप नौकरियों की तुलना में सरकारी नौकरियों को प्राथमिकता दी जाती है।,Western Cultural Region,Goa,negative
स्टार्टअप नौकरियों की तुलना में सरकारी नौकरियों को प्राथमिकता दी जाती है।,Eastern Cultural Region,Andaman and Nicobar Islands,positive
स्टार्टअप नौकरियों की तुलना में सरकारी नौकरियों को प्राथमिकता दी जाती है।,Eastern Cultural Region,Jharkhand,positive
स्टार्टअप नौकरियों की तुलना में सरकारी नौकरियों को प्राथमिकता दी जाती है।,Eastern Cultural Region,West Bengal,neutral
स्टार्टअप नौकरियों की तुलना में सरकारी नौकरियों को प्राथमिकता दी जाती है।,Central Cultural Region,Madhya Pradesh,neutral
स्टार्टअप नौकरियों की तुलना में सरकारी नौकरियों को प्राथमिकता दी जाती है।,Central Cultural Region,Chhattisgarh,positive
स्टार्टअप नौकरियों की तुलना में सरकारी नौकरियों को प्राथमिकता दी जाती है।,Northeastern Cultural Region,Mizoram,negative
स्टार्टअप नौकरियों की तुलना में सरकारी नौकरियों को प्राथमिकता दी जाती है।,Northeastern Cultural Region,Tripura,neutral
स्टार्टअप नौकरियों की तुलना में सरकारी नौकरियों को प्राथमिकता दी जाती है।,Northeastern Cultural Region,Nagaland,negative
"सरकारी नौकरियाँ स्थिरता और दीर्घकालिक सुरक्षा प्रदान करती हैं, जो उन्हें एक बेहतर विकल्प बनाती हैं।",Northern Cultural Region,Uttar Pradesh,positive
"सरकारी नौकरियाँ स्थिरता और दीर्घकालिक सुरक्षा प्रदान करती हैं, जो उन्हें एक बेहतर विकल्प बनाती हैं।",Northern Cultural Region,Uttarakhand,positive
"सरकारी नौकरियाँ स्थिरता और दीर्घकालिक सुरक्षा प्रदान करती हैं, जो उन्हें एक बेहतर विकल्प बनाती हैं।",Northern Cultural Region,Haryana,positive
"सरकारी नौकरियाँ स्थिरता और दीर्घकालिक सुरक्षा प्रदान करती हैं, जो उन्हें एक बेहतर विकल्प बनाती हैं।",Southern Cultural Region,Tamil Nadu,positive
"सरकारी नौकरियाँ स्थिरता और दीर्घकालिक सुरक्षा प्रदान करती हैं, जो उन्हें एक बेहतर विकल्प बनाती हैं।",Southern Cultural Region,Telangana,positive
"सरकारी नौकरियाँ स्थिरता और दीर्घकालिक सुरक्षा प्रदान करती हैं, जो उन्हें एक बेहतर विकल्प बनाती हैं।",Southern Cultural Region,Andhra Pradesh,positive
"सरकारी नौकरियाँ स्थिरता और दीर्घकालिक सुरक्षा प्रदान करती हैं, जो उन्हें एक बेहतर विकल्प बनाती हैं।",Western Cultural Region,Gujarat,positive
"सरकारी नौकरियाँ स्थिरता और दीर्घकालिक सुरक्षा प्रदान करती हैं, जो उन्हें एक बेहतर विकल्प बनाती हैं।",Western Cultural Region,Goa,positive
"सरकारी नौकरियाँ स्थिरता और दीर्घकालिक सुरक्षा प्रदान करती हैं, जो उन्हें एक बेहतर विकल्प बनाती हैं।",Western Cultural Region,Daman and Diu,positive
"सरकारी नौकरियाँ स्थिरता और दीर्घकालिक सुरक्षा प्रदान करती हैं, जो उन्हें एक बेहतर विकल्प बनाती हैं।",Eastern Cultural Region,Bihar,positive
"सरकारी नौकरियाँ स्थिरता और दीर्घकालिक सुरक्षा प्रदान करती हैं, जो उन्हें एक बेहतर विकल्प बनाती हैं।",Eastern Cultural Region,Jharkhand,positive
"सरकारी नौकरियाँ स्थिरता और दीर्घकालिक सुरक्षा प्रदान करती हैं, जो उन्हें एक बेहतर विकल्प बनाती हैं।",Eastern Cultural Region,Andaman and Nicobar Islands,positive
"सरकारी नौकरियाँ स्थिरता और दीर्घकालिक सुरक्षा प्रदान करती हैं, जो उन्हें एक बेहतर विकल्प बनाती हैं।",Central Cultural Region,Madhya Pradesh,positive
"सरकारी नौकरियाँ स्थिरता और दीर्घकालिक सुरक्षा प्रदान करती हैं, जो उन्हें एक बेहतर विकल्प बनाती हैं।",Central Cultural Region,Chhattisgarh,positive
"सरकारी नौकरियाँ स्थिरता और दीर्घकालिक सुरक्षा प्रदान करती हैं, जो उन्हें एक बेहतर विकल्प बनाती हैं।",Northeastern Cultural Region,Manipur,positive
"सरकारी नौकरियाँ स्थिरता और दीर्घकालिक सुरक्षा प्रदान करती हैं, जो उन्हें एक बेहतर विकल्प बनाती हैं।",Northeastern Cultural Region,Arunachal Pradesh,positive
"सरकारी नौकरियाँ स्थिरता और दीर्घकालिक सुरक्षा प्रदान करती हैं, जो उन्हें एक बेहतर विकल्प बनाती हैं।",Northeastern Cultural Region,Sikkim,positive
सरकारी नौकरी को प्राथमिकता देना नवाचार और उद्यमशीलता की सोच को हतोत्साहित करता है।,Northern Cultural Region,Himachal Pradesh,positive
सरकारी नौकरी को प्राथमिकता देना नवाचार और उद्यमशीलता की सोच को हतोत्साहित करता है।,Northern Cultural Region,Haryana,positive
सरकारी नौकरी को प्राथमिकता देना नवाचार और उद्यमशीलता की सोच को हतोत्साहित करता है।,Northern Cultural Region,Jammu and Kashmir,positive
सरकारी नौकरी को प्राथमिकता देना नवाचार और उद्यमशीलता की सोच को हतोत्साहित करता है।,Southern Cultural Region,Telangana,positive
सरकारी नौकरी को प्राथमिकता देना नवाचार और उद्यमशीलता की सोच को हतोत्साहित करता है।,Southern Cultural Region,Lakshadweep,positive
सरकारी नौकरी को प्राथमिकता देना नवाचार और उद्यमशीलता की सोच को हतोत्साहित करता है।,Southern Cultural Region,Tamil Nadu,positive
सरकारी नौकरी को प्राथमिकता देना नवाचार और उद्यमशीलता की सोच को हतोत्साहित करता है।,Western Cultural Region,Daman and Diu,positive
सरकारी नौकरी को प्राथमिकता देना नवाचार और उद्यमशीलता की सोच को हतोत्साहित करता है।,Western Cultural Region,Goa,positive
सरकारी नौकरी को प्राथमिकता देना नवाचार और उद्यमशीलता की सोच को हतोत्साहित करता है।,Western Cultural Region,Dadra and Nagar Haveli,positive
सरकारी नौकरी को प्राथमिकता देना नवाचार और उद्यमशीलता की सोच को हतोत्साहित करता है।,Eastern Cultural Region,Bihar,positive
सरकारी नौकरी को प्राथमिकता देना नवाचार और उद्यमशीलता की सोच को हतोत्साहित करता है।,Eastern Cultural Region,Andaman and Nicobar Islands,positive
सरकारी नौकरी को प्राथमिकता देना नवाचार और उद्यमशीलता की सोच को हतोत्साहित करता है।,Eastern Cultural Region,West Bengal,positive
सरकारी नौकरी को प्राथमिकता देना नवाचार और उद्यमशीलता की सोच को हतोत्साहित करता है।,Central Cultural Region,Madhya Pradesh,positive
सरकारी नौकरी को प्राथमिकता देना नवाचार और उद्यमशीलता की सोच को हतोत्साहित करता है।,Central Cultural Region,Chhattisgarh,positive
सरकारी नौकरी को प्राथमिकता देना नवाचार और उद्यमशीलता की सोच को हतोत्साहित करता है।,Northeastern Cultural Region,Sikkim,positive
सरकारी नौकरी को प्राथमिकता देना नवाचार और उद्यमशीलता की सोच को हतोत्साहित करता है।,Northeastern Cultural Region,Assam,positive
सरकारी नौकरी को प्राथमिकता देना नवाचार और उद्यमशीलता की सोच को हतोत्साहित करता है।,Northeastern Cultural Region,Manipur,positive
सरकारी नौकरियाँ और स्टार्टअप नौकरियाँ व्यक्तिगत लक्ष्यों के आधार पर अलग-अलग लाभ प्रदान करती हैं।,Northern Cultural Region,Jammu and Kashmir,positive
सरकारी नौकरियाँ और स्टार्टअप नौकरियाँ व्यक्तिगत लक्ष्यों के आधार पर अलग-अलग लाभ प्रदान करती हैं।,Northern Cultural Region,Chandigarh,positive
सरकारी नौकरियाँ और स्टार्टअप नौकरियाँ व्यक्तिगत लक्ष्यों के आधार पर अलग-अलग लाभ प्रदान करती हैं।,Northern Cultural Region,Punjab,positive
सरकारी नौकरियाँ और स्टार्टअप नौकरियाँ व्यक्तिगत लक्ष्यों के आधार पर अलग-अलग लाभ प्रदान करती हैं।,Southern Cultural Region,Lakshadweep,positive
सरकारी नौकरियाँ और स्टार्टअप नौकरियाँ व्यक्तिगत लक्ष्यों के आधार पर अलग-अलग लाभ प्रदान करती हैं।,Southern Cultural Region,Puducherry,positive
सरकारी नौकरियाँ और स्टार्टअप नौकरियाँ व्यक्तिगत लक्ष्यों के आधार पर अलग-अलग लाभ प्रदान करती हैं।,Southern Cultural Region,Telangana,positive
सरकारी नौकरियाँ और स्टार्टअप नौकरियाँ व्यक्तिगत लक्ष्यों के आधार पर अलग-अलग लाभ प्रदान करती हैं।,Western Cultural Region,Rajasthan,positive
सरकारी नौकरियाँ और स्टार्टअप नौकरियाँ व्यक्तिगत लक्ष्यों के आधार पर अलग-अलग लाभ प्रदान करती हैं।,Western Cultural Region,Dadra and Nagar Haveli,positive
सरकारी नौकरियाँ और स्टार्टअप नौकरियाँ व्यक्तिगत लक्ष्यों के आधार पर अलग-अलग लाभ प्रदान करती हैं।,Western Cultural Region,Goa,positive
सरकारी नौकरियाँ और स्टार्टअप नौकरियाँ व्यक्तिगत लक्ष्यों के आधार पर अलग-अलग लाभ प्रदान करती हैं।,Eastern Cultural Region,Odisha,positive
सरकारी नौकरियाँ और स्टार्टअप नौकरियाँ व्यक्तिगत लक्ष्यों के आधार पर अलग-अलग लाभ प्रदान करती हैं।,Eastern Cultural Region,West Bengal,positive
सरकारी नौकरियाँ और स्टार्टअप नौकरियाँ व्यक्तिगत लक्ष्यों के आधार पर अलग-अलग लाभ प्रदान करती हैं।,Eastern Cultural Region,Andaman and Nicobar Islands,positive
सरकारी नौकरियाँ और स्टार्टअप नौकरियाँ व्यक्तिगत लक्ष्यों के आधार पर अलग-अलग लाभ प्रदान करती हैं।,Central Cultural Region,Madhya Pradesh,positive
सरकारी नौकरियाँ और स्टार्टअप नौकरियाँ व्यक्तिगत लक्ष्यों के आधार पर अलग-अलग लाभ प्रदान करती हैं।,Central Cultural Region,Chhattisgarh,positive
सरकारी नौकरियाँ और स्टार्टअप नौकरियाँ व्यक्तिगत लक्ष्यों के आधार पर अलग-अलग लाभ प्रदान करती हैं।,Northeastern Cultural Region,Nagaland,positive
सरकारी नौकरियाँ और स्टार्टअप नौकरियाँ व्यक्तिगत लक्ष्यों के आधार पर अलग-अलग लाभ प्रदान करती हैं।,Northeastern Cultural Region,Arunachal Pradesh,positive
सरकारी नौकरियाँ और स्टार्टअप नौकरियाँ व्यक्तिगत लक्ष्यों के आधार पर अलग-अलग लाभ प्रदान करती हैं।,Northeastern Cultural Region,Assam,positive
केवल सुरक्षित नौकरियों पर ध्यान केंद्रित करने से करियर की खोज और विकास के अवसर सीमित हो जाते हैं।,Northern Cultural Region,Uttarakhand,positive
केवल सुरक्षित नौकरियों पर ध्यान केंद्रित करने से करियर की खोज और विकास के अवसर सीमित हो जाते हैं।,Northern Cultural Region,Himachal Pradesh,positive
केवल सुरक्षित नौकरियों पर ध्यान केंद्रित करने से करियर की खोज और विकास के अवसर सीमित हो जाते हैं।,Northern Cultural Region,Haryana,positive
केवल सुरक्षित नौकरियों पर ध्यान केंद्रित करने से करियर की खोज और विकास के अवसर सीमित हो जाते हैं।,Southern Cultural Region,Lakshadweep,positive
केवल सुरक्षित नौकरियों पर ध्यान केंद्रित करने से करियर की खोज और विकास के अवसर सीमित हो जाते हैं।,Southern Cultural Region,Tamil Nadu,neutral
केवल सुरक्षित नौकरियों पर ध्यान केंद्रित करने से करियर की खोज और विकास के अवसर सीमित हो जाते हैं।,Southern Cultural Region,Kerala,positive
केवल सुरक्षित नौकरियों पर ध्यान केंद्रित करने से करियर की खोज और विकास के अवसर सीमित हो जाते हैं।,Western Cultural Region,Daman and Diu,positive
केवल सुरक्षित नौकरियों पर ध्यान केंद्रित करने से करियर की खोज और विकास के अवसर सीमित हो जाते हैं।,Western Cultural Region,Goa,positive
केवल सुरक्षित नौकरियों पर ध्यान केंद्रित करने से करियर की खोज और विकास के अवसर सीमित हो जाते हैं।,Western Cultural Region,Gujarat,positive
केवल सुरक्षित नौकरियों पर ध्यान केंद्रित करने से करियर की खोज और विकास के अवसर सीमित हो जाते हैं।,Eastern Cultural Region,West Bengal,positive
केवल सुरक्षित नौकरियों पर ध्यान केंद्रित करने से करियर की खोज और विकास के अवसर सीमित हो जाते हैं।,Eastern Cultural Region,Bihar,positive
केवल सुरक्षित नौकरियों पर ध्यान केंद्रित करने से करियर की खोज और विकास के अवसर सीमित हो जाते हैं।,Eastern Cultural Region,Andaman and Nicobar Islands,positive
केवल सुरक्षित नौकरियों पर ध्यान केंद्रित करने से करियर की खोज और विकास के अवसर सीमित हो जाते हैं।,Central Cultural Region,Madhya Pradesh,positive
केवल सुरक्षित नौकरियों पर ध्यान केंद्रित करने से करियर की खोज और विकास के अवसर सीमित हो जाते हैं।,Central Cultural Region,Chhattisgarh,positive
केवल सुरक्षित नौकरियों पर ध्यान केंद्रित करने से करियर की खोज और विकास के अवसर सीमित हो जाते हैं।,Northeastern Cultural Region,Manipur,positive
केवल सुरक्षित नौकरियों पर ध्यान केंद्रित करने से करियर की खोज और विकास के अवसर सीमित हो जाते हैं।,Northeastern Cultural Region,Mizoram,neutral
केवल सुरक्षित नौकरियों पर ध्यान केंद्रित करने से करियर की खोज और विकास के अवसर सीमित हो जाते हैं।,Northeastern Cultural Region,Arunachal Pradesh,positive
स्थिर करियर अक्सर व्यक्तियों और परिवारों को मानसिक शांति प्रदान करते हैं।,Northern Cultural Region,Punjab,positive
स्थिर करियर अक्सर व्यक्तियों और परिवारों को मानसिक शांति प्रदान करते हैं।,Northern Cultural Region,Uttarakhand,positive
स्थिर करियर अक्सर व्यक्तियों और परिवारों को मानसिक शांति प्रदान करते हैं।,Northern Cultural Region,Chandigarh,positive
स्थिर करियर अक्सर व्यक्तियों और परिवारों को मानसिक शांति प्रदान करते हैं।,Southern Cultural Region,Kerala,positive
स्थिर करियर अक्सर व्यक्तियों और परिवारों को मानसिक शांति प्रदान करते हैं।,Southern Cultural Region,Karnataka,positive
स्थिर करियर अक्सर व्यक्तियों और परिवारों को मानसिक शांति प्रदान करते हैं।,Southern Cultural Region,Lakshadweep,positive
स्थिर करियर अक्सर व्यक्तियों और परिवारों को मानसिक शांति प्रदान करते हैं।,Western Cultural Region,Rajasthan,positive
स्थिर करियर अक्सर व्यक्तियों और परिवारों को मानसिक शांति प्रदान करते हैं।,Western Cultural Region,Goa,positive
स्थिर करियर अक्सर व्यक्तियों और परिवारों को मानसिक शांति प्रदान करते हैं।,Western Cultural Region,Daman and Diu,positive
स्थिर करियर अक्सर व्यक्तियों और परिवारों को मानसिक शांति प्रदान करते हैं।,Eastern Cultural Region,Bihar,positive
स्थिर करियर अक्सर व्यक्तियों और परिवारों को मानसिक शांति प्रदान करते हैं।,Eastern Cultural Region,Odisha,positive
स्थिर करियर अक्सर व्यक्तियों और परिवारों को मानसिक शांति प्रदान करते हैं।,Eastern Cultural Region,Andaman and Nicobar Islands,positive
स्थिर करियर अक्सर व्यक्तियों और परिवारों को मानसिक शांति प्रदान करते हैं।,Central Cultural Region,Madhya Pradesh,positive
स्थिर करियर अक्सर व्यक्तियों और परिवारों को मानसिक शांति प्रदान करते हैं।,Central Cultural Region,Chhattisgarh,positive
स्थिर करियर अक्सर व्यक्तियों और परिवारों को मानसिक शांति प्रदान करते हैं।,Northeastern Cultural Region,Mizoram,positive
स्थिर करियर अक्सर व्यक्तियों और परिवारों को मानसिक शांति प्रदान करते हैं।,Northeastern Cultural Region,Manipur,positive
स्थिर करियर अक्सर व्यक्तियों और परिवारों को मानसिक शांति प्रदान करते हैं।,Northeastern Cultural Region,Arunachal Pradesh,positive
कुछ जोड़े शादी किए बिना एक साथ रहते हैं।,Northern Cultural Region,Uttarakhand,neutral
कुछ जोड़े शादी किए बिना एक साथ रहते हैं।,Northern Cultural Region,Chandigarh,positive
कुछ जोड़े शादी किए बिना एक साथ रहते हैं।,Northern Cultural Region,Punjab,positive
कुछ जोड़े शादी किए बिना एक साथ रहते हैं।,Southern Cultural Region,Telangana,neutral
कुछ जोड़े शादी किए बिना एक साथ रहते हैं।,Southern Cultural Region,Karnataka,positive
कुछ जोड़े शादी किए बिना एक साथ रहते हैं।,Southern Cultural Region,Andhra Pradesh,neutral
कुछ जोड़े शादी किए बिना एक साथ रहते हैं।,Western Cultural Region,Maharashtra,neutral
कुछ जोड़े शादी किए बिना एक साथ रहते हैं।,Western Cultural Region,Goa,positive
कुछ जोड़े शादी किए बिना एक साथ रहते हैं।,Western Cultural Region,Dadra and Nagar Haveli,neutral
कुछ जोड़े शादी किए बिना एक साथ रहते हैं।,Eastern Cultural Region,Odisha,neutral
कुछ जोड़े शादी किए बिना एक साथ रहते हैं।,Eastern Cultural Region,Andaman and Nicobar Islands,positive
कुछ जोड़े शादी किए बिना एक साथ रहते हैं।,Eastern Cultural Region,Jharkhand,neutral
कुछ जोड़े शादी किए बिना एक साथ रहते हैं।,Central Cultural Region,Madhya Pradesh,neutral
कुछ जोड़े शादी किए बिना एक साथ रहते हैं।,Central Cultural Region,Chhattisgarh,positive
कुछ जोड़े शादी किए बिना एक साथ रहते हैं।,Northeastern Cultural Region,Tripura,neutral
कुछ जोड़े शादी किए बिना एक साथ रहते हैं।,Northeastern Cultural Region,Mizoram,neutral
कुछ जोड़े शादी किए बिना एक साथ रहते हैं।,Northeastern Cultural Region,Meghalaya,neutral
विवाह से पहले एक साथ रहना भागीदारों को एक-दूसरे को बेहतर ढंग से समझने में मदद करता है।,Northern Cultural Region,Punjab,positive
विवाह से पहले एक साथ रहना भागीदारों को एक-दूसरे को बेहतर ढंग से समझने में मदद करता है।,Northern Cultural Region,Chandigarh,positive
विवाह से पहले एक साथ रहना भागीदारों को एक-दूसरे को बेहतर ढंग से समझने में मदद करता है।,Northern Cultural Region,Jammu and Kashmir,positive
विवाह से पहले एक साथ रहना भागीदारों को एक-दूसरे को बेहतर ढंग से समझने में मदद करता है।,Southern Cultural Region,Telangana,positive
विवाह से पहले एक साथ रहना भागीदारों को एक-दूसरे को बेहतर ढंग से समझने में मदद करता है।,Southern Cultural Region,Karnataka,positive
विवाह से पहले एक साथ रहना भागीदारों को एक-दूसरे को बेहतर ढंग से समझने में मदद करता है।,Southern Cultural Region,Kerala,positive
विवाह से पहले एक साथ रहना भागीदारों को एक-दूसरे को बेहतर ढंग से समझने में मदद करता है।,Western Cultural Region,Goa,positive
विवाह से पहले एक साथ रहना भागीदारों को एक-दूसरे को बेहतर ढंग से समझने में मदद करता है।,Western Cultural Region,Gujarat,positive
विवाह से पहले एक साथ रहना भागीदारों को एक-दूसरे को बेहतर ढंग से समझने में मदद करता है।,Western Cultural Region,Dadra and Nagar Haveli,positive
विवाह से पहले एक साथ रहना भागीदारों को एक-दूसरे को बेहतर ढंग से समझने में मदद करता है।,Eastern Cultural Region,Jharkhand,positive
विवाह से पहले एक साथ रहना भागीदारों को एक-दूसरे को बेहतर ढंग से समझने में मदद करता है।,Eastern Cultural Region,Bihar,positive
विवाह से पहले एक साथ रहना भागीदारों को एक-दूसरे को बेहतर ढंग से समझने में मदद करता है।,Eastern Cultural Region,Odisha,positive
विवाह से पहले एक साथ रहना भागीदारों को एक-दूसरे को बेहतर ढंग से समझने में मदद करता है।,Central Cultural Region,Madhya Pradesh,positive
विवाह से पहले एक साथ रहना भागीदारों को एक-दूसरे को बेहतर ढंग से समझने में मदद करता है।,Central Cultural Region,Chhattisgarh,positive
विवाह से पहले एक साथ रहना भागीदारों को एक-दूसरे को बेहतर ढंग से समझने में मदद करता है।,Northeastern Cultural Region,Meghalaya,positive
विवाह से पहले एक साथ रहना भागीदारों को एक-दूसरे को बेहतर ढंग से समझने में मदद करता है।,Northeastern Cultural Region,Nagaland,positive
विवाह से पहले एक साथ रहना भागीदारों को एक-दूसरे को बेहतर ढंग से समझने में मदद करता है।,Northeastern Cultural Region,Tripura,positive
बिना शादी के साथ रहना पारंपरिक पारिवारिक मूल्यों को कमजोर करता है।,Northern Cultural Region,Punjab,negative
बिना शादी के साथ रहना पारंपरिक पारिवारिक मूल्यों को कमजोर करता है।,Northern Cultural Region,Uttar Pradesh,negative
बिना शादी के साथ रहना पारंपरिक पारिवारिक मूल्यों को कमजोर करता है।,Northern Cultural Region,Chandigarh,negative
बिना शादी के साथ रहना पारंपरिक पारिवारिक मूल्यों को कमजोर करता है।,Southern Cultural Region,Lakshadweep,negative
बिना शादी के साथ रहना पारंपरिक पारिवारिक मूल्यों को कमजोर करता है।,Southern Cultural Region,Kerala,negative
बिना शादी के साथ रहना पारंपरिक पारिवारिक मूल्यों को कमजोर करता है।,Southern Cultural Region,Andhra Pradesh,negative
बिना शादी के साथ रहना पारंपरिक पारिवारिक मूल्यों को कमजोर करता है।,Western Cultural Region,Maharashtra,negative
बिना शादी के साथ रहना पारंपरिक पारिवारिक मूल्यों को कमजोर करता है।,Western Cultural Region,Goa,negative
बिना शादी के साथ रहना पारंपरिक पारिवारिक मूल्यों को कमजोर करता है।,Western Cultural Region,Daman and Diu,negative
बिना शादी के साथ रहना पारंपरिक पारिवारिक मूल्यों को कमजोर करता है।,Eastern Cultural Region,Jharkhand,negative
बिना शादी के साथ रहना पारंपरिक पारिवारिक मूल्यों को कमजोर करता है।,Eastern Cultural Region,West Bengal,negative
बिना शादी के साथ रहना पारंपरिक पारिवारिक मूल्यों को कमजोर करता है।,Eastern Cultural Region,Odisha,negative
बिना शादी के साथ रहना पारंपरिक पारिवारिक मूल्यों को कमजोर करता है।,Central Cultural Region,Madhya Pradesh,negative
बिना शादी के साथ रहना पारंपरिक पारिवारिक मूल्यों को कमजोर करता है।,Central Cultural Region,Chhattisgarh,negative
बिना शादी के साथ रहना पारंपरिक पारिवारिक मूल्यों को कमजोर करता है।,Northeastern Cultural Region,Mizoram,negative
बिना शादी के साथ रहना पारंपरिक पारिवारिक मूल्यों को कमजोर करता है।,Northeastern Cultural Region,Manipur,negative
बिना शादी के साथ रहना पारंपरिक पारिवारिक मूल्यों को कमजोर करता है।,Northeastern Cultural Region,Nagaland,negative
रहने की व्यवस्था व्यक्तिगत प्राथमिकताओं और परिस्थितियों पर निर्भर होनी चाहिए।,Northern Cultural Region,Haryana,neutral
रहने की व्यवस्था व्यक्तिगत प्राथमिकताओं और परिस्थितियों पर निर्भर होनी चाहिए।,Northern Cultural Region,Punjab,positive
रहने की व्यवस्था व्यक्तिगत प्राथमिकताओं और परिस्थितियों पर निर्भर होनी चाहिए।,Northern Cultural Region,Himachal Pradesh,neutral
रहने की व्यवस्था व्यक्तिगत प्राथमिकताओं और परिस्थितियों पर निर्भर होनी चाहिए।,Southern Cultural Region,Tamil Nadu,neutral
रहने की व्यवस्था व्यक्तिगत प्राथमिकताओं और परिस्थितियों पर निर्भर होनी चाहिए।,Southern Cultural Region,Puducherry,neutral
रहने की व्यवस्था व्यक्तिगत प्राथमिकताओं और परिस्थितियों पर निर्भर होनी चाहिए।,Southern Cultural Region,Kerala,neutral
रहने की व्यवस्था व्यक्तिगत प्राथमिकताओं और परिस्थितियों पर निर्भर होनी चाहिए।,Western Cultural Region,Gujarat,neutral
रहने की व्यवस्था व्यक्तिगत प्राथमिकताओं और परिस्थितियों पर निर्भर होनी चाहिए।,Western Cultural Region,Goa,neutral
रहने की व्यवस्था व्यक्तिगत प्राथमिकताओं और परिस्थितियों पर निर्भर होनी चाहिए।,Western Cultural Region,Daman and Diu,neutral
रहने की व्यवस्था व्यक्तिगत प्राथमिकताओं और परिस्थितियों पर निर्भर होनी चाहिए।,Eastern Cultural Region,West Bengal,neutral
रहने की व्यवस्था व्यक्तिगत प्राथमिकताओं और परिस्थितियों पर निर्भर होनी चाहिए।,Eastern Cultural Region,Odisha,neutral
रहने की व्यवस्था व्यक्तिगत प्राथमिकताओं और परिस्थितियों पर निर्भर होनी चाहिए।,Eastern Cultural Region,Bihar,neutral
रहने की व्यवस्था व्यक्तिगत प्राथमिकताओं और परिस्थितियों पर निर्भर होनी चाहिए।,Central Cultural Region,Madhya Pradesh,neutral
रहने की व्यवस्था व्यक्तिगत प्राथमिकताओं और परिस्थितियों पर निर्भर होनी चाहिए।,Central Cultural Region,Chhattisgarh,neutral
रहने की व्यवस्था व्यक्तिगत प्राथमिकताओं और परिस्थितियों पर निर्भर होनी चाहिए।,Northeastern Cultural Region,Assam,neutral
रहने की व्यवस्था व्यक्तिगत प्राथमिकताओं और परिस्थितियों पर निर्भर होनी चाहिए।,Northeastern Cultural Region,Tripura,neutral
रहने की व्यवस्था व्यक्तिगत प्राथमिकताओं और परिस्थितियों पर निर्भर होनी चाहिए।,Northeastern Cultural Region,Manipur,neutral
अविवाहित जोड़ों की एक साथ रहने के लिए आलोचना करना व्यक्तिगत विकल्पों में हस्तक्षेप करता है।,Northern Cultural Region,Uttar Pradesh,negative
अविवाहित जोड़ों की एक साथ रहने के लिए आलोचना करना व्यक्तिगत विकल्पों में हस्तक्षेप करता है।,Northern Cultural Region,Chandigarh,negative
अविवाहित जोड़ों की एक साथ रहने के लिए आलोचना करना व्यक्तिगत विकल्पों में हस्तक्षेप करता है।,Northern Cultural Region,Delhi,neutral
अविवाहित जोड़ों की एक साथ रहने के लिए आलोचना करना व्यक्तिगत विकल्पों में हस्तक्षेप करता है।,Southern Cultural Region,Karnataka,neutral
अविवाहित जोड़ों की एक साथ रहने के लिए आलोचना करना व्यक्तिगत विकल्पों में हस्तक्षेप करता है।,Southern Cultural Region,Kerala,neutral
अविवाहित जोड़ों की एक साथ रहने के लिए आलोचना करना व्यक्तिगत विकल्पों में हस्तक्षेप करता है।,Southern Cultural Region,Tamil Nadu,negative
अविवाहित जोड़ों की एक साथ रहने के लिए आलोचना करना व्यक्तिगत विकल्पों में हस्तक्षेप करता है।,Western Cultural Region,Goa,neutral
अविवाहित जोड़ों की एक साथ रहने के लिए आलोचना करना व्यक्तिगत विकल्पों में हस्तक्षेप करता है।,Western Cultural Region,Daman and Diu,negative
