Sentence,Region,State,Sentiment
मंदिर में लोगों को उनके पहनावे के आधार पर आंकना अनावश्यक सामाजिक दबाव पैदा करता है।,Northern Cultural Region,Uttarakhand,negative
मंदिर में लोगों को उनके पहनावे के आधार पर आंकना अनावश्यक सामाजिक दबाव पैदा करता है।,Northern Cultural Region,Himachal Pradesh,negative
पारंपरिक पोशाक प्रथाओं का पालन करने से सांस्कृतिक मूल्यों को संरक्षित करने में मदद मिलती है।,Northern Cultural Region,Punjab,positive
पारंपरिक पोशाक प्रथाओं का पालन करने से सांस्कृतिक मूल्यों को संरक्षित करने में मदद मिलती है।,Northern Cultural Region,Haryana,positive
पारंपरिक पोशाक प्रथाओं का पालन करने से सांस्कृतिक मूल्यों को संरक्षित करने में मदद मिलती है।,Northern Cultural Region,Chandigarh,positive
कुछ परिवार पीढ़ियों से एक साथ शराब का सेवन करते हैं।,Northern Cultural Region,Uttarakhand,negative
कुछ परिवार पीढ़ियों से एक साथ शराब का सेवन करते हैं।,Northern Cultural Region,Jammu and Kashmir,neutral
कुछ परिवार पीढ़ियों से एक साथ शराब का सेवन करते हैं।,Northern Cultural Region,Uttar Pradesh,negative
माता-पिता के साथ शराब का सेवन परिवारों के भीतर खुलेपन और विश्वास को मजबूत कर सकता है।,Northern Cultural Region,Chandigarh,positive
माता-पिता के साथ शराब का सेवन परिवारों के भीतर खुलेपन और विश्वास को मजबूत कर सकता है।,Northern Cultural Region,Ladakh,neutral
माता-पिता के साथ शराब का सेवन परिवारों के भीतर खुलेपन और विश्वास को मजबूत कर सकता है।,Northern Cultural Region,Uttar Pradesh,neutral
माता-पिता के साथ शराब पीने से अस्वास्थ्यकर पारिवारिक आदतें पैदा होती हैं।,Northern Cultural Region,Jammu and Kashmir,negative
माता-पिता के साथ शराब पीने से अस्वास्थ्यकर पारिवारिक आदतें पैदा होती हैं।,Northern Cultural Region,Uttar Pradesh,negative
माता-पिता के साथ शराब पीने से अस्वास्थ्यकर पारिवारिक आदतें पैदा होती हैं।,Northern Cultural Region,Uttarakhand,negative
शराब के प्रति पारिवारिक दृष्टिकोण विभिन्न संस्कृतियों और घरों में भिन्न होता है।,Northern Cultural Region,Jammu and Kashmir,neutral
शराब के प्रति पारिवारिक दृष्टिकोण विभिन्न संस्कृतियों और घरों में भिन्न होता है।,Northern Cultural Region,Chandigarh,neutral
शराब के प्रति पारिवारिक दृष्टिकोण विभिन्न संस्कृतियों और घरों में भिन्न होता है।,Northern Cultural Region,Punjab,neutral
माता-पिता के साथ शराब साझा करने से महत्वपूर्ण पारिवारिक सीमाएँ धुंधली हो जाती हैं।,Northern Cultural Region,Uttarakhand,negative
माता-पिता के साथ शराब साझा करने से महत्वपूर्ण पारिवारिक सीमाएँ धुंधली हो जाती हैं।,Northern Cultural Region,Haryana,negative
माता-पिता के साथ शराब साझा करने से महत्वपूर्ण पारिवारिक सीमाएँ धुंधली हो जाती हैं।,Northern Cultural Region,Jammu and Kashmir,negative
खुली चर्चा और साझा अनुभव पारिवारिक संबंधों को बेहतर बना सकते हैं।,Northern Cultural Region,Haryana,positive
खुली चर्चा और साझा अनुभव पारिवारिक संबंधों को बेहतर बना सकते हैं।,Northern Cultural Region,Delhi,positive
खुली चर्चा और साझा अनुभव पारिवारिक संबंधों को बेहतर बना सकते हैं।,Northern Cultural Region,Chandigarh,positive
कुछ लोग अपने माता-पिता की देखभाल करने के लिए विदेश में प्रवास नहीं करना चाहते हैं।,Northern Cultural Region,Delhi,positive
कुछ लोग अपने माता-पिता की देखभाल करने के लिए विदेश में प्रवास नहीं करना चाहते हैं।,Northern Cultural Region,Chandigarh,positive
कुछ लोग अपने माता-पिता की देखभाल करने के लिए विदेश में प्रवास नहीं करना चाहते हैं।,Northern Cultural Region,Jammu and Kashmir,positive
विदेश जाने के बजाय माता-पिता के करीब रहना मजबूत पारिवारिक मूल्यों को दर्शाता है।,Northern Cultural Region,Jammu and Kashmir,positive
विदेश जाने के बजाय माता-पिता के करीब रहना मजबूत पारिवारिक मूल्यों को दर्शाता है।,Northern Cultural Region,Haryana,positive
विदेश जाने के बजाय माता-पिता के करीब रहना मजबूत पारिवारिक मूल्यों को दर्शाता है।,Northern Cultural Region,Uttarakhand,positive
पारिवारिक जिम्मेदारियों के लिए अंतर्राष्ट्रीय अवसरों को अस्वीकार करने से व्यक्तिगत विकास सीमित हो सकता है।,Northern Cultural Region,Uttar Pradesh,negative
पारिवारिक जिम्मेदारियों के लिए अंतर्राष्ट्रीय अवसरों को अस्वीकार करने से व्यक्तिगत विकास सीमित हो सकता है।,Northern Cultural Region,Chandigarh,negative
पारिवारिक जिम्मेदारियों के लिए अंतर्राष्ट्रीय अवसरों को अस्वीकार करने से व्यक्तिगत विकास सीमित हो सकता है।,Northern Cultural Region,Ladakh,neutral
करियर के अवसरों और पारिवारिक प्रतिबद्धताओं के बीच सावधानीपूर्वक संतुलन बनाए रखना चाहिए।,Northern Cultural Region,Chandigarh,positive
करियर के अवसरों और पारिवारिक प्रतिबद्धताओं के बीच सावधानीपूर्वक संतुलन बनाए रखना चाहिए।,Northern Cultural Region,Ladakh,neutral
करियर के अवसरों और पारिवारिक प्रतिबद्धताओं के बीच सावधानीपूर्वक संतुलन बनाए रखना चाहिए।,Northern Cultural Region,Jammu and Kashmir,neutral
केवल पारिवारिक दायित्वों के लिए करियर में उन्नति का त्याग करना प्रतिबंधात्मक हो सकता है।,Northern Cultural Region,Delhi,negative
केवल पारिवारिक दायित्वों के लिए करियर में उन्नति का त्याग करना प्रतिबंधात्मक हो सकता है।,Northern Cultural Region,Chandigarh,negative
केवल पारिवारिक दायित्वों के लिए करियर में उन्नति का त्याग करना प्रतिबंधात्मक हो सकता है।,Northern Cultural Region,Jammu and Kashmir,negative
व्यक्तिगत विकल्पों के माध्यम से माता-पिता का समर्थन करना जिम्मेदारी और प्रतिबद्धता को दर्शाता है।,Northern Cultural Region,Chandigarh,positive
व्यक्तिगत विकल्पों के माध्यम से माता-पिता का समर्थन करना जिम्मेदारी और प्रतिबद्धता को दर्शाता है।,Northern Cultural Region,Uttarakhand,positive
व्यक्तिगत विकल्पों के माध्यम से माता-पिता का समर्थन करना जिम्मेदारी और प्रतिबद्धता को दर्शाता है।,Northern Cultural Region,Himachal Pradesh,positive
औपनिवेशिक इतिहास के प्रतीकों को हटाने के लिए शहरों का नाम बदल दिया जाता है।,Northern Cultural Region,Punjab,neutral
औपनिवेशिक इतिहास के प्रतीकों को हटाने के लिए शहरों का नाम बदल दिया जाता है।,Northern Cultural Region,Delhi,negative
औपनिवेशिक इतिहास के प्रतीकों को हटाने के लिए शहरों का नाम बदल दिया जाता है।,Northern Cultural Region,Chandigarh,negative
शहरों का नाम बदलना सांस्कृतिक पहचान और ऐतिहासिक गौरव को बहाल करने में मदद करता है।,Northern Cultural Region,Jammu and Kashmir,positive
शहरों का नाम बदलना सांस्कृतिक पहचान और ऐतिहासिक गौरव को बहाल करने में मदद करता है।,Northern Cultural Region,Chandigarh,positive
शहरों का नाम बदलना सांस्कृतिक पहचान और ऐतिहासिक गौरव को बहाल करने में मदद करता है।,Northern Cultural Region,Ladakh,positive
शहरों के नाम बदलने से अनावश्यक राजनीतिक और प्रशासनिक जटिलताएं पैदा होती हैं।,Northern Cultural Region,Uttarakhand,negative
शहरों के नाम बदलने से अनावश्यक राजनीतिक और प्रशासनिक जटिलताएं पैदा होती हैं।,Northern Cultural Region,Chandigarh,neutral
शहरों के नाम बदलने से अनावश्यक राजनीतिक और प्रशासनिक जटिलताएं पैदा होती हैं।,Northern Cultural Region,Himachal Pradesh,negative
स्थानों का नाम बदलना अक्सर बदलते सामाजिक और ऐतिहासिक दृष्टिकोण को दर्शाता है।,Northern Cultural Region,Delhi,neutral
स्थानों का नाम बदलना अक्सर बदलते सामाजिक और ऐतिहासिक दृष्टिकोण को दर्शाता है।,Northern Cultural Region,Uttarakhand,neutral
स्थानों का नाम बदलना अक्सर बदलते सामाजिक और ऐतिहासिक दृष्टिकोण को दर्शाता है।,Northern Cultural Region,Himachal Pradesh,neutral
ऐतिहासिक नामों में बदलाव साझा इतिहास के कुछ हिस्सों को मिटा सकता है।,Northern Cultural Region,Jammu and Kashmir,neutral
ऐतिहासिक नामों में बदलाव साझा इतिहास के कुछ हिस्सों को मिटा सकता है।,Northern Cultural Region,Haryana,neutral
ऐतिहासिक नामों में बदलाव साझा इतिहास के कुछ हिस्सों को मिटा सकता है।,Northern Cultural Region,Ladakh,neutral
स्थान नामों के माध्यम से स्थानीय पहचान को पुनः प्राप्त करना सांस्कृतिक विरासत को मजबूत करता है।,Northern Cultural Region,Jammu and Kashmir,positive
स्थान नामों के माध्यम से स्थानीय पहचान को पुनः प्राप्त करना सांस्कृतिक विरासत को मजबूत करता है।,Northern Cultural Region,Himachal Pradesh,positive
स्थान नामों के माध्यम से स्थानीय पहचान को पुनः प्राप्त करना सांस्कृतिक विरासत को मजबूत करता है।,Northern Cultural Region,Punjab,positive
कुछ लोग धार्मिक व्रत के हिस्से के रूप में लंबे समय तक नंगे पैर यात्रा करते हैं।,Northern Cultural Region,Uttar Pradesh,positive
कुछ लोग धार्मिक व्रत के हिस्से के रूप में लंबे समय तक नंगे पैर यात्रा करते हैं।,Northern Cultural Region,Chandigarh,neutral
कुछ लोग धार्मिक व्रत के हिस्से के रूप में लंबे समय तक नंगे पैर यात्रा करते हैं।,Northern Cultural Region,Jammu and Kashmir,neutral
धार्मिक प्रतिज्ञाओं के लिए लंबे समय तक नंगे पैर यात्रा करना गहरे विश्वास और समर्पण को दर्शाता है।,Northern Cultural Region,Ladakh,positive
धार्मिक प्रतिज्ञाओं के लिए लंबे समय तक नंगे पैर यात्रा करना गहरे विश्वास और समर्पण को दर्शाता है।,Northern Cultural Region,Haryana,positive
धार्मिक प्रतिज्ञाओं के लिए लंबे समय तक नंगे पैर यात्रा करना गहरे विश्वास और समर्पण को दर्शाता है।,Northern Cultural Region,Chandigarh,positive
अतिवादी धार्मिक प्रथाएँ व्यक्तियों पर अनावश्यक शारीरिक तनाव डाल सकती हैं।,Northern Cultural Region,Uttar Pradesh,positive
अतिवादी धार्मिक प्रथाएँ व्यक्तियों पर अनावश्यक शारीरिक तनाव डाल सकती हैं।,Northern Cultural Region,Haryana,positive
अतिवादी धार्मिक प्रथाएँ व्यक्तियों पर अनावश्यक शारीरिक तनाव डाल सकती हैं।,Northern Cultural Region,Jammu and Kashmir,neutral
धार्मिक प्रतिज्ञाओं का समुदायों में अलग-अलग अर्थ और महत्व होता है।,Northern Cultural Region,Himachal Pradesh,positive
धार्मिक प्रतिज्ञाओं का समुदायों में अलग-अलग अर्थ और महत्व होता है।,Northern Cultural Region,Jammu and Kashmir,positive
धार्मिक प्रतिज्ञाओं का समुदायों में अलग-अलग अर्थ और महत्व होता है।,Northern Cultural Region,Chandigarh,positive
आध्यात्मिक कारणों से शारीरिक कठिनाई सहना हमेशा व्यावहारिक नहीं होता है।,Northern Cultural Region,Chandigarh,positive
आध्यात्मिक कारणों से शारीरिक कठिनाई सहना हमेशा व्यावहारिक नहीं होता है।,Northern Cultural Region,Uttar Pradesh,positive
आध्यात्मिक कारणों से शारीरिक कठिनाई सहना हमेशा व्यावहारिक नहीं होता है।,Northern Cultural Region,Delhi,neutral
प्रबल भक्ति अक्सर प्रतिबद्धता के असाधारण कार्यों को प्रेरित करती है।,Northern Cultural Region,Chandigarh,positive
प्रबल भक्ति अक्सर प्रतिबद्धता के असाधारण कार्यों को प्रेरित करती है।,Northern Cultural Region,Uttar Pradesh,positive
प्रबल भक्ति अक्सर प्रतिबद्धता के असाधारण कार्यों को प्रेरित करती है।,Northern Cultural Region,Himachal Pradesh,positive
वैलेंटाइन दिवस समारोहों का सांस्कृतिक आधार पर विरोध किया जाता है।,Northern Cultural Region,Uttarakhand,negative
वैलेंटाइन दिवस समारोहों का सांस्कृतिक आधार पर विरोध किया जाता है।,Northern Cultural Region,Ladakh,negative
वैलेंटाइन दिवस समारोहों का सांस्कृतिक आधार पर विरोध किया जाता है।,Northern Cultural Region,Haryana,negative
वैलेंटाइन डे समारोहों का विरोध करने से पारंपरिक सांस्कृतिक मूल्यों की रक्षा करने में मदद मिलती है।,Northern Cultural Region,Himachal Pradesh,positive
वैलेंटाइन डे समारोहों का विरोध करने से पारंपरिक सांस्कृतिक मूल्यों की रक्षा करने में मदद मिलती है।,Northern Cultural Region,Haryana,positive
वैलेंटाइन डे समारोहों का विरोध करने से पारंपरिक सांस्कृतिक मूल्यों की रक्षा करने में मदद मिलती है।,Northern Cultural Region,Punjab,positive
वैलेंटाइन डे समारोहों का विरोध व्यक्तिगत विकल्पों में अनावश्यक रूप से हस्तक्षेप करता है।,Northern Cultural Region,Jammu and Kashmir,negative
वैलेंटाइन डे समारोहों का विरोध व्यक्तिगत विकल्पों में अनावश्यक रूप से हस्तक्षेप करता है।,Northern Cultural Region,Punjab,neutral
वैलेंटाइन डे समारोहों का विरोध व्यक्तिगत विकल्पों में अनावश्यक रूप से हस्तक्षेप करता है।,Northern Cultural Region,Uttar Pradesh,negative
सांस्कृतिक परंपराएँ और आधुनिक उत्सव शांतिपूर्वक एक साथ मौजूद रह सकते हैं।,Northern Cultural Region,Haryana,positive
सांस्कृतिक परंपराएँ और आधुनिक उत्सव शांतिपूर्वक एक साथ मौजूद रह सकते हैं।,Northern Cultural Region,Uttar Pradesh,positive
सांस्कृतिक परंपराएँ और आधुनिक उत्सव शांतिपूर्वक एक साथ मौजूद रह सकते हैं।,Northern Cultural Region,Uttarakhand,positive
सामाजिक समारोहों पर आपत्ति जताने से समाज में अनावश्यक विभाजन पैदा होता है।,Northern Cultural Region,Punjab,neutral
सामाजिक समारोहों पर आपत्ति जताने से समाज में अनावश्यक विभाजन पैदा होता है।,Northern Cultural Region,Ladakh,neutral
सामाजिक समारोहों पर आपत्ति जताने से समाज में अनावश्यक विभाजन पैदा होता है।,Northern Cultural Region,Uttarakhand,negative
सांस्कृतिक पहचान को संरक्षित करना एक महत्वपूर्ण सामाजिक जिम्मेदारी है।,Northern Cultural Region,Delhi,positive
सांस्कृतिक पहचान को संरक्षित करना एक महत्वपूर्ण सामाजिक जिम्मेदारी है।,Northern Cultural Region,Uttarakhand,positive
सांस्कृतिक पहचान को संरक्षित करना एक महत्वपूर्ण सामाजिक जिम्मेदारी है।,Northern Cultural Region,Ladakh,positive
पारंपरिक धार्मिक जुलूसों की आलोचना या विरोध किया जाता है।,Northern Cultural Region,Haryana,neutral
पारंपरिक धार्मिक जुलूसों की आलोचना या विरोध किया जाता है।,Northern Cultural Region,Uttar Pradesh,neutral
पारंपरिक धार्मिक जुलूसों की आलोचना या विरोध किया जाता है।,Northern Cultural Region,Delhi,neutral
पारंपरिक धार्मिक जुलूसों पर सवाल उठाने से सामाजिक जागरूकता और सुधार को बढ़ावा मिलता है।,Northern Cultural Region,Ladakh,positive
पारंपरिक धार्मिक जुलूसों पर सवाल उठाने से सामाजिक जागरूकता और सुधार को बढ़ावा मिलता है।,Northern Cultural Region,Uttarakhand,positive
पारंपरिक धार्मिक जुलूसों पर सवाल उठाने से सामाजिक जागरूकता और सुधार को बढ़ावा मिलता है।,Northern Cultural Region,Haryana,positive
धार्मिक जुलूसों की आलोचना करने से समुदायों की आस्था और भावनाओं को ठेस पहुँच सकती है।,Northern Cultural Region,Himachal Pradesh,positive
धार्मिक जुलूसों की आलोचना करने से समुदायों की आस्था और भावनाओं को ठेस पहुँच सकती है।,Northern Cultural Region,Jammu and Kashmir,positive
धार्मिक जुलूसों की आलोचना करने से समुदायों की आस्था और भावनाओं को ठेस पहुँच सकती है।,Northern Cultural Region,Haryana,positive
धार्मिक परंपराओं के बारे में सार्वजनिक चर्चा समझ और संवाद को बढ़ावा दे सकती है।,Northern Cultural Region,Punjab,positive
धार्मिक परंपराओं के बारे में सार्वजनिक चर्चा समझ और संवाद को बढ़ावा दे सकती है।,Northern Cultural Region,Jammu and Kashmir,positive
धार्मिक परंपराओं के बारे में सार्वजनिक चर्चा समझ और संवाद को बढ़ावा दे सकती है।,Northern Cultural Region,Delhi,positive
लंबे समय से चली आ रही परंपराओं का विरोध करने से अनावश्यक सामाजिक संघर्ष पैदा होता है।,Northern Cultural Region,Chandigarh,positive
लंबे समय से चली आ रही परंपराओं का विरोध करने से अनावश्यक सामाजिक संघर्ष पैदा होता है।,Northern Cultural Region,Ladakh,positive
लंबे समय से चली आ रही परंपराओं का विरोध करने से अनावश्यक सामाजिक संघर्ष पैदा होता है।,Northern Cultural Region,Haryana,positive
सांस्कृतिक प्रथाओं की आलोचनात्मक रूप से जांच करने से सकारात्मक सामाजिक परिवर्तन हो सकता है।,Northern Cultural Region,Uttarakhand,positive
सांस्कृतिक प्रथाओं की आलोचनात्मक रूप से जांच करने से सकारात्मक सामाजिक परिवर्तन हो सकता है।,Northern Cultural Region,Uttar Pradesh,positive
सांस्कृतिक प्रथाओं की आलोचनात्मक रूप से जांच करने से सकारात्मक सामाजिक परिवर्तन हो सकता है।,Northern Cultural Region,Jammu and Kashmir,neutral
कुछ संग्रहालय भारत में ब्रिटिश उपनिवेशवाद पर आलोचनात्मक दृष्टिकोण प्रस्तुत करते हैं।,Northern Cultural Region,Uttarakhand,neutral
कुछ संग्रहालय भारत में ब्रिटिश उपनिवेशवाद पर आलोचनात्मक दृष्टिकोण प्रस्तुत करते हैं।,Northern Cultural Region,Punjab,neutral
कुछ संग्रहालय भारत में ब्रिटिश उपनिवेशवाद पर आलोचनात्मक दृष्टिकोण प्रस्तुत करते हैं।,Northern Cultural Region,Delhi,neutral
औपनिवेशिक इतिहास की आलोचनात्मक जांच करने से समाजों को अतीत के अन्याय को समझने में मदद मिलती है।,Northern Cultural Region,Punjab,positive
औपनिवेशिक इतिहास की आलोचनात्मक जांच करने से समाजों को अतीत के अन्याय को समझने में मदद मिलती है।,Northern Cultural Region,Jammu and Kashmir,positive
औपनिवेशिक इतिहास की आलोचनात्मक जांच करने से समाजों को अतीत के अन्याय को समझने में मदद मिलती है।,Northern Cultural Region,Chandigarh,positive
औपनिवेशिक इतिहास पर बहुत अधिक ध्यान केंद्रित करने से समाज अतीत के संघर्षों से जुड़े रह सकते हैं।,Northern Cultural Region,Ladakh,positive
औपनिवेशिक इतिहास पर बहुत अधिक ध्यान केंद्रित करने से समाज अतीत के संघर्षों से जुड़े रह सकते हैं।,Northern Cultural Region,Haryana,positive
औपनिवेशिक इतिहास पर बहुत अधिक ध्यान केंद्रित करने से समाज अतीत के संघर्षों से जुड़े रह सकते हैं।,Northern Cultural Region,Jammu and Kashmir,positive
संग्रहालय विभिन्न ऐतिहासिक दृष्टिकोणों को प्रस्तुत करने में महत्वपूर्ण भूमिका निभाते हैं।,Northern Cultural Region,Haryana,positive
संग्रहालय विभिन्न ऐतिहासिक दृष्टिकोणों को प्रस्तुत करने में महत्वपूर्ण भूमिका निभाते हैं।,Northern Cultural Region,Punjab,positive
संग्रहालय विभिन्न ऐतिहासिक दृष्टिकोणों को प्रस्तुत करने में महत्वपूर्ण भूमिका निभाते हैं।,Northern Cultural Region,Uttar Pradesh,positive
ऐतिहासिक घटनाओं की लगातार आलोचना अनावश्यक विभाजन पैदा कर सकती है।,Northern Cultural Region,Himachal Pradesh,neutral
ऐतिहासिक घटनाओं की लगातार आलोचना अनावश्यक विभाजन पैदा कर सकती है।,Northern Cultural Region,Jammu and Kashmir,neutral
ऐतिहासिक घटनाओं की लगातार आलोचना अनावश्यक विभाजन पैदा कर सकती है।,Northern Cultural Region,Chandigarh,neutral
ऐतिहासिक अनुभवों पर चिंतन को प्रोत्साहित करने से सामाजिक जागरूकता मजबूत होती है।,Northern Cultural Region,Haryana,positive
ऐतिहासिक अनुभवों पर चिंतन को प्रोत्साहित करने से सामाजिक जागरूकता मजबूत होती है।,Northern Cultural Region,Jammu and Kashmir,positive
ऐतिहासिक अनुभवों पर चिंतन को प्रोत्साहित करने से सामाजिक जागरूकता मजबूत होती है।,Northern Cultural Region,Punjab,positive
भेदभावपूर्ण प्रथाओं के आरोपी धार्मिक संस्थानों के खिलाफ कानूनी कार्रवाई की जाती है।,Northern Cultural Region,Ladakh,negative
भेदभावपूर्ण प्रथाओं के आरोपी धार्मिक संस्थानों के खिलाफ कानूनी कार्रवाई की जाती है।,Northern Cultural Region,Haryana,negative
भेदभावपूर्ण प्रथाओं के आरोपी धार्मिक संस्थानों के खिलाफ कानूनी कार्रवाई की जाती है।,Northern Cultural Region,Delhi,negative
कानूनी कार्रवाई के माध्यम से भेदभावपूर्ण प्रथाओं को चुनौती देना समानता और न्याय को बढ़ावा देता है।,Northern Cultural Region,Uttar Pradesh,positive
कानूनी कार्रवाई के माध्यम से भेदभावपूर्ण प्रथाओं को चुनौती देना समानता और न्याय को बढ़ावा देता है।,Northern Cultural Region,Chandigarh,positive
कानूनी कार्रवाई के माध्यम से भेदभावपूर्ण प्रथाओं को चुनौती देना समानता और न्याय को बढ़ावा देता है।,Northern Cultural Region,Uttarakhand,positive
धार्मिक संस्थानों के खिलाफ मुकदमे दायर करने से सामाजिक तनाव और संघर्ष पैदा हो सकता है।,Northern Cultural Region,Haryana,negative
धार्मिक संस्थानों के खिलाफ मुकदमे दायर करने से सामाजिक तनाव और संघर्ष पैदा हो सकता है।,Northern Cultural Region,Punjab,negative
धार्मिक संस्थानों के खिलाफ मुकदमे दायर करने से सामाजिक तनाव और संघर्ष पैदा हो सकता है।,Northern Cultural Region,Chandigarh,negative
कानूनी प्रणालियाँ सामाजिक और धार्मिक मुद्दों से जुड़े विवादों को हल करने का एक तरीका प्रदान करती हैं।,Northern Cultural Region,Himachal Pradesh,positive
कानूनी प्रणालियाँ सामाजिक और धार्मिक मुद्दों से जुड़े विवादों को हल करने का एक तरीका प्रदान करती हैं।,Northern Cultural Region,Uttar Pradesh,positive
कानूनी प्रणालियाँ सामाजिक और धार्मिक मुद्दों से जुड़े विवादों को हल करने का एक तरीका प्रदान करती हैं।,Northern Cultural Region,Haryana,positive
धार्मिक मामलों को अदालत में ले जाने से कभी-कभी सामुदायिक सद्भाव कमजोर हो सकता है।,Northern Cultural Region,Jammu and Kashmir,neutral
धार्मिक मामलों को अदालत में ले जाने से कभी-कभी सामुदायिक सद्भाव कमजोर हो सकता है।,Northern Cultural Region,Himachal Pradesh,neutral
धार्मिक मामलों को अदालत में ले जाने से कभी-कभी सामुदायिक सद्भाव कमजोर हो सकता है।,Northern Cultural Region,Chandigarh,neutral
कानूनी कार्रवाई के माध्यम से समान अधिकारों की रक्षा लोकतांत्रिक मूल्यों को मजबूत करती है।,Northern Cultural Region,Haryana,positive
कानूनी कार्रवाई के माध्यम से समान अधिकारों की रक्षा लोकतांत्रिक मूल्यों को मजबूत करती है।,Northern Cultural Region,Punjab,positive
कानूनी कार्रवाई के माध्यम से समान अधिकारों की रक्षा लोकतांत्रिक मूल्यों को मजबूत करती है।,Northern Cultural Region,Ladakh,positive
कुछ संग्रहालय प्रदर्शनियाँ गांधी जैसे ऐतिहासिक व्यक्तियों के कार्यों की आलोचनात्मक जांच करती हैं।,Northern Cultural Region,Uttarakhand,positive
कुछ संग्रहालय प्रदर्शनियाँ गांधी जैसे ऐतिहासिक व्यक्तियों के कार्यों की आलोचनात्मक जांच करती हैं।,Northern Cultural Region,Haryana,positive
कुछ संग्रहालय प्रदर्शनियाँ गांधी जैसे ऐतिहासिक व्यक्तियों के कार्यों की आलोचनात्मक जांच करती हैं।,Northern Cultural Region,Ladakh,positive
ऐतिहासिक शख्सियतों की आलोचनात्मक जांच इतिहास की गहरी समझ को प्रोत्साहित करती है।,Northern Cultural Region,Jammu and Kashmir,positive
ऐतिहासिक शख्सियतों की आलोचनात्मक जांच इतिहास की गहरी समझ को प्रोत्साहित करती है।,Northern Cultural Region,Uttarakhand,positive
ऐतिहासिक शख्सियतों की आलोचनात्मक जांच इतिहास की गहरी समझ को प्रोत्साहित करती है।,Northern Cultural Region,Ladakh,positive
सम्मानित ऐतिहासिक हस्तियों की आलोचना उनके योगदान और विरासत को कम कर सकती है।,Northern Cultural Region,Uttar Pradesh,negative
सम्मानित ऐतिहासिक हस्तियों की आलोचना उनके योगदान और विरासत को कम कर सकती है।,Northern Cultural Region,Jammu and Kashmir,negative
सम्मानित ऐतिहासिक हस्तियों की आलोचना उनके योगदान और विरासत को कम कर सकती है।,Northern Cultural Region,Punjab,negative
ऐतिहासिक व्यक्तियों का अध्ययन उनके समय के संदर्भ में किया जाना चाहिए।,Northern Cultural Region,Delhi,positive
ऐतिहासिक व्यक्तियों का अध्ययन उनके समय के संदर्भ में किया जाना चाहिए।,Northern Cultural Region,Chandigarh,positive
ऐतिहासिक व्यक्तियों का अध्ययन उनके समय के संदर्भ में किया जाना चाहिए।,Northern Cultural Region,Ladakh,neutral
प्रभावशाली नेताओं की अत्यधिक आलोचना अनावश्यक विवाद पैदा कर सकती है।,Northern Cultural Region,Chandigarh,neutral
प्रभावशाली नेताओं की अत्यधिक आलोचना अनावश्यक विवाद पैदा कर सकती है।,Northern Cultural Region,Himachal Pradesh,neutral
प्रभावशाली नेताओं की अत्यधिक आलोचना अनावश्यक विवाद पैदा कर सकती है।,Northern Cultural Region,Jammu and Kashmir,neutral
ऐतिहासिक कार्यों का पुनर्मूल्यांकन करने से समाजों को संतुलित दृष्टिकोण विकसित करने में मदद मिलती है।,Northern Cultural Region,Haryana,positive
ऐतिहासिक कार्यों का पुनर्मूल्यांकन करने से समाजों को संतुलित दृष्टिकोण विकसित करने में मदद मिलती है।,Northern Cultural Region,Himachal Pradesh,positive
ऐतिहासिक कार्यों का पुनर्मूल्यांकन करने से समाजों को संतुलित दृष्टिकोण विकसित करने में मदद मिलती है।,Northern Cultural Region,Jammu and Kashmir,positive
शादी के बाद माता-पिता के साथ रहना पारिवारिक संबंधों को बनाए रखने का एक तरीका माना जाता है।,Northern Cultural Region,Chandigarh,positive
शादी के बाद माता-पिता के साथ रहना पारिवारिक संबंधों को बनाए रखने का एक तरीका माना जाता है।,Northern Cultural Region,Ladakh,positive
शादी के बाद माता-पिता के साथ रहना पारिवारिक संबंधों को बनाए रखने का एक तरीका माना जाता है।,Northern Cultural Region,Jammu and Kashmir,positive
शादी के बाद माता-पिता के साथ रहना पारिवारिक संबंधों और समर्थन प्रणालियों को मजबूत करता है।,Northern Cultural Region,Punjab,positive
